,종목코드,종목명,BPS,PER,PBR,EPS,DIV,DPS,시가,고가,저가,종가,거래량,거래대금,등락률
1394,214310,에스엘바이오닉스,9685.0,0.0,0.61,0.0,0.0,0.0,721.0,745.0,707.0,745.0,958000.0,698585753.0,3.33
1395,246250,에스엘에스바이오,,,,,,,9000.0,9350.0,8900.0,9290.0,4361.0,39001020.0,-1.06
1396,041510,에스엠,18412.0,0.0,3.7,0.0,0.0,0.0,79500.0,79800.0,77100.0,77200.0,673293.0,52287585200.0,-2.65
1397,299670,에스엠비나,,,,,,,3465.0,3465.0,3300.0,3300.0,2.0,6765.0,8.37
1398,007820,에스엠코어,3483.0,0.0,2.05,0.0,0.98,70.0,6580.0,6790.0,6520.0,6770.0,79669.0,532015390.0,2.73
1399,109610,에스와이,3129.0,0.0,1.18,0.0,0.0,0.0,3955.0,4015.0,3865.0,3865.0,835335.0,3291651490.0,-2.28
1400,012750,에스원,36426.0,17.16,1.98,4203.0,3.47,2500.0,81200.0,82000.0,81100.0,81300.0,35367.0,2881914600.0,0.12
1401,306040,에스제이그룹,8367.0,13.71,2.61,1590.0,0.64,140.0,21750.0,22450.0,21700.0,21800.0,85946.0,1889878400.0,0.46
1402,217910,에스제이켐,,,,,,,514.0,514.0,513.0,513.0,241.0,123688.0,-3.02
1403,224020,에스케이씨에스,,,,,,,4300.0,4505.0,4200.0,4395.0,141.0,626790.0,2.33
1404,096630,에스코넥,720.0,0.0,2.46,0.0,0.0,0.0,1865.0,1935.0,1860.0,1880.0,388826.0,740140200.0,-0.53
1405,069510,에스텍,14391.0,6.35,0.64,1449.0,4.35,400.0,9310.0,9380.0,9200.0,9350.0,15298.0,142060320.0,0.43
1406,041910,에스텍파마,9362.0,9.81,0.98,938.0,1.09,100.0,9620.0,9680.0,9570.0,9610.0,16017.0,153997770.0,0.0
1407,234300,에스트래픽,1227.0,0.0,3.78,0.0,0.0,0.0,5840.0,5900.0,5710.0,5870.0,131778.0,769069120.0,1.21
1408,039440,에스티아이,10934.0,26.17,1.74,726.0,0.79,150.0,16350.0,17000.0,16350.0,16900.0,111304.0,1858717100.0,4.0
1409,098660,에스티오,2434.0,0.0,1.07,0.0,4.23,110.0,2495.0,2495.0,2410.0,2445.0,23850.0,58155345.0,-2.0
1410,052020,에스티큐브,1136.0,0.0,7.22,0.0,0.0,0.0,8810.0,8860.0,8590.0,8640.0,80695.0,697894950.0,-1.82
1411,237690,에스티팜,15830.0,0.0,8.04,0.0,0.0,0.0,85200.0,91600.0,84200.0,90900.0,153866.0,13622782500.0,7.32
1412,050760,에스폴리텍,3798.0,7.61,1.0,499.0,1.32,50.0,3610.0,3650.0,3600.0,3635.0,33667.0,122013410.0,0.14
1413,288620,에스퓨얼셀,9859.0,92.56,2.65,282.0,0.38,100.0,30350.0,31000.0,30350.0,31000.0,16555.0,508839650.0,2.14
1414,317830,에스피시스템스,3769.0,267.5,2.84,40.0,0.0,0.0,5880.0,5880.0,5720.0,5850.0,7610.0,44032540.0,-0.51
1415,058610,에스피지,6935.0,19.25,1.86,670.0,1.16,150.0,9910.0,10500.0,9890.0,10500.0,242467.0,2485301400.0,6.06
1416,043340,에쎈테크,379.0,0.0,2.77,0.0,0.0,0.0,1005.0,1005.0,988.0,995.0,99660.0,98977258.0,-0.5
1417,023960,에쓰씨엔지니어링,786.0,0.0,3.34,0.0,0.0,0.0,3270.0,3335.0,3210.0,3305.0,126438.0,413680075.0,-0.15
1418,298690,에어부산,1051.0,0.0,2.08,0.0,0.0,0.0,2450.0,2530.0,2450.0,2515.0,556407.0,1382354220.0,1.62
1419,187660,에이디엠코리아,834.0,24.66,6.47,219.0,0.0,0.0,4350.0,4425.0,4210.0,4415.0,89708.0,387190980.0,0.34
1420,054630,에이디칩스,460.0,0.0,1.71,0.0,0.0,0.0,811.0,830.0,809.0,814.0,456835.0,373229485.0,0.0
1421,200710,에이디테크놀로지,11032.0,82.25,2.12,284.0,0.3,70.0,22750.0,23500.0,22650.0,23000.0,193661.0,4475030550.0,1.32
1422,096690,에이루트,1420.0,0.0,0.46,0.0,0.0,0.0,603.0,623.0,602.0,617.0,1737939.0,1070679186.0,1.48
1423,140910,에이리츠,,,,,,,10000.0,10050.0,9720.0,9920.0,26033.0,256175720.0,-0.8
1424,078520,에이블씨엔씨,5784.0,0.0,1.07,0.0,0.0,0.0,7000.0,7080.0,6970.0,7000.0,33136.0,231981330.0,0.0
1425,298380,에이비엘바이오,1960.0,0.0,15.51,0.0,0.0,0.0,21350.0,21550.0,20750.0,21300.0,164301.0,3472481500.0,-0.23
1426,203400,에이비온,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,12200.0,11050.0,11850.0,319265.0,3673335950.0,0.0
1427,195990,에이비프로바이오,553.0,0.0,1.62,0.0,0.0,0.0,1000.0,1010.0,995.0,1005.0,1800399.0,1802495426.0,0.0
1428,003800,에이스침대,45711.0,8.85,0.93,4811.0,2.58,1100.0,43150.0,43150.0,41850.0,42050.0,4084.0,172580100.0,-3.22
1429,088800,에이스테크,1567.0,0.0,8.36,0.0,0.0,0.0,12950.0,14550.0,12900.0,14550.0,1768094.0,24551520850.0,13.23
1430,241840,에이스토리,3296.0,0.0,9.01,0.0,0.0,0.0,34300.0,35200.0,33650.0,34500.0,219140.0,7514434700.0,0.58
1431,312610,에이에프더블류,3635.0,87.9,1.96,81.0,0.0,0.0,6120.0,6200.0,6050.0,6180.0,45785.0,282003440.0,0.98
1432,015260,에이엔피,1864.0,0.0,1.1,0.0,0.0,0.0,2160.0,2195.0,2120.0,2155.0,174101.0,372110240.0,-0.23
1433,234070,에이원알폼,,,,,,,0.0,0.0,0.0,24850.0,0.0,0.0,0.0
1434,072990,에이치시티,8261.0,9.97,1.81,1499.0,0.33,50.0,15900.0,16200.0,15600.0,16000.0,37888.0,605667500.0,0.63
1435,227100,에이치앤비디자인,899.0,0.0,7.66,0.0,0.0,0.0,9700.0,9700.0,9370.0,9580.0,24163.0,228747710.0,0.42
1436,044990,에이치엔에스하이텍,,,,,,,9380.0,9800.0,9250.0,9600.0,12457.0,117588410.0,1.16
1437,176440,에이치엔티,323.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,0.0
1438,043220,에이치엘비파워,448.0,230.8,3.6,7.0,0.0,0.0,1640.0,1725.0,1620.0,1695.0,868933.0,1453892915.0,3.35
1439,239610,에이치엘사이언스,17778.0,9.24,1.94,3735.0,1.16,400.0,31750.0,32050.0,31750.0,31900.0,6457.0,205761750.0,0.47
1440,353070,에이치엠씨제4호스팩,0.0,0.0,0.0,0.0,0.0,0.0,2110.0,2110.0,2095.0,2100.0,12728.0,26670375.0,0.0
1441,353060,에이치엠씨제5호스팩,0.0,0.0,0.0,0.0,0.0,0.0,2115.0,2115.0,2085.0,2085.0,18925.0,39690960.0,-0.24
1442,044780,에이치케이,2696.0,33.22,0.83,67.0,0.0,0.0,2265.0,2300.0,2210.0,2225.0,238190.0,533556180.0,-1.77
1443,357230,에이치피오,3626.0,11.03,3.25,1070.0,0.0,0.0,15000.0,15350.0,14950.0,15300.0,51139.0,775442900.0,1.66
1444,071670,에이테크솔루션,7188.0,58.6,2.32,285.0,0.0,0.0,14000.0,15700.0,13800.0,14850.0,988590.0,14719358900.0,11.65
1445,045660,에이텍,10076.0,23.34,2.49,1075.0,0.8,200.0,22200.0,22900.0,22050.0,22150.0,89140.0,1997371150.0,-0.23
1446,224110,에이텍티앤,9333.0,46.2,2.46,497.0,0.44,100.0,21900.0,22500.0,21200.0,21200.0,64642.0,1404173800.0,-2.75
1447,230980,에이트원,469.0,0.0,3.74,0.0,0.0,0.0,1980.0,2055.0,1960.0,1985.0,1095161.0,2189603640.0,1.28
1448,021080,에이티넘인베스트,1915.0,16.52,2.63,305.0,1.98,100.0,5300.0,5310.0,5150.0,5230.0,1060362.0,5527121860.0,-0.76
1449,089530,에이티세미콘,2403.0,0.0,0.57,0.0,0.0,0.0,1430.0,1460.0,1400.0,1425.0,297918.0,425402225.0,1.06
1450,200470,에이팩트,3831.0,16.39,1.62,379.0,0.0,0.0,5800.0,6010.0,5760.0,6000.0,42856.0,253995500.0,2.39
1451,207490,에이펙스인텍,,,,,,,0.0,0.0,0.0,9000.0,0.0,0.0,0.0
1452,262260,에이프로,8487.0,242.2,4.62,162.0,0.0,0.0,29900.0,30800.0,29900.0,30600.0,22540.0,687694100.0,1.49
1453,109960,에이프로젠 H&G,1297.0,11.16,0.53,62.0,0.0,0.0,734.0,744.0,721.0,723.0,480495.0,350123548.0,-2.17
1454,007460,에이프로젠 MED,1744.0,0.0,1.03,0.0,0.0,0.0,1710.0,1735.0,1690.0,1700.0,2112852.0,3593713590.0,-1.73
1455,003060,에이프로젠제약,1268.0,25.38,0.7,35.0,0.0,0.0,974.0,985.0,954.0,958.0,999244.0,964277814.0,-1.44
1456,244920,에이플러스에셋,4163.0,8.32,2.06,1032.0,4.07,350.0,11000.0,11150.0,10300.0,10300.0,846894.0,8909118450.0,-7.21
1457,089970,에이피티씨,3805.0,18.97,5.55,1112.0,2.37,500.0,16450.0,18000.0,16400.0,17750.0,235365.0,4099911650.0,8.9
1458,230240,에치에프알,5742.0,0.0,5.63,0.0,0.0,0.0,26550.0,29000.0,26550.0,29000.0,613422.0,17370788800.0,8.61
1459,230360,에코마케팅,4452.0,9.36,3.44,1635.0,6.08,930.0,18200.0,18800.0,18000.0,18600.0,146020.0,2709514050.0,2.2
1460,038870,에코바이오,5751.0,15.59,1.27,467.0,0.0,0.0,7900.0,8230.0,7900.0,8080.0,82335.0,666563680.0,2.02
1461,128540,에코캡,3820.0,0.0,2.53,0.0,0.0,0.0,8920.0,9140.0,8580.0,8660.0,1001364.0,8739737050.0,-7.18
1462,086520,에코프로,14722.0,94.3,6.89,1075.0,0.3,300.0,145900.0,149200.0,139200.0,141500.0,764274.0,109978174600.0,-2.62
1463,247540,에코프로비엠,21088.0,191.9,20.53,2256.0,0.1,450.0,570000.0,572000.0,534400.0,546500.0,331078.0,183123429000.0,-3.7
1464,383310,에코프로에이치엔,0.0,0.0,0.0,0.0,0.0,0.0,92300.0,94200.0,91500.0,91500.0,206735.0,19043304000.0,-1.93
1465,038110,에코플라스틱,3667.0,0.0,0.8,0.0,1.02,30.0,3070.0,3210.0,3070.0,3110.0,375393.0,1172537450.0,0.48
1466,073540,에프알텍,2415.0,0.0,1.37,0.0,0.0,0.0,3500.0,3670.0,3480.0,3645.0,25251.0,90693830.0,4.14
1467,064850,에프앤가이드,4087.0,22.67,2.56,461.0,0.96,100.0,11550.0,11650.0,11050.0,11650.0,190697.0,2185967000.0,2.19
1468,064090,에프앤리퍼블릭,920.0,0.0,2.59,0.0,0.0,0.0,2385.0,2385.0,2255.0,2255.0,12233.0,27793660.0,-0.22
1469,036810,에프에스티,6473.0,23.64,3.75,1026.0,0.41,100.0,24200.0,25500.0,24200.0,25450.0,138567.0,3479695250.0,5.17
1470,173940,에프엔씨엔터,4092.0,0.0,1.91,0.0,0.0,0.0,9560.0,9730.0,9020.0,9210.0,169568.0,1565873500.0,-4.66
1471,083500,에프엔에스테크,6802.0,11.06,1.73,1062.0,1.7,200.0,12050.0,12650.0,12000.0,12300.0,90650.0,1112332050.0,0.82
1472,054940,엑사이엔씨,1782.0,0.0,0.8,0.0,0.0,0.0,1455.0,1460.0,1395.0,1405.0,198246.0,280700785.0,-1.75
1473,950130,엑세스바이오,,,,,,,16000.0,16750.0,15900.0,16250.0,443948.0,7217681450.0,0.0
1474,205100,엑셈,2200.0,17.06,1.92,248.0,0.0,0.0,4580.0,4670.0,4580.0,4620.0,228308.0,1057218775.0,0.87
1475,070300,엑스큐어,3033.0,0.0,1.37,0.0,0.0,0.0,3615.0,3885.0,3615.0,3885.0,117795.0,445885690.0,7.92
1476,092870,엑시콘,9128.0,12.37,1.7,1253.0,0.32,50.0,13200.0,13650.0,13200.0,13650.0,55347.0,746230200.0,4.2
1477,317870,엔바이오니아,2644.0,0.0,4.9,0.0,0.0,0.0,11900.0,12000.0,11400.0,11800.0,50378.0,588927750.0,0.0
1478,067570,엔브이에이치코리아,4756.0,0.0,0.86,0.0,1.84,75.0,4275.0,4510.0,4240.0,4300.0,818145.0,3593789925.0,0.58
1479,236810,엔비티,2571.0,71.2,9.55,345.0,0.0,0.0,21050.0,22450.0,20350.0,22350.0,473176.0,10215948050.0,6.94
1480,140610,엔솔바이오사이언스,,,,,,,15850.0,15900.0,15500.0,15850.0,7696.0,120753900.0,1.28
1481,333620,엔시스,1706.0,56.5,14.77,446.0,0.0,0.0,21150.0,21650.0,20650.0,21050.0,170345.0,3575472750.0,-0.94
1482,101400,엔시트론,539.0,0.0,2.5,0.0,0.0,0.0,1290.0,1350.0,1265.0,1280.0,141518.0,181589565.0,-0.78
1483,036570,엔씨소프트,143098.0,20.45,4.07,28504.0,1.47,8550.0,750000.0,773000.0,747000.0,750000.0,287805.0,218037543000.0,-1.32
1484,217820,엔에스,3784.0,29.97,3.03,382.0,0.0,0.0,10200.0,10350.0,10050.0,10300.0,57789.0,590491050.0,0.49
1485,138250,엔에스쇼핑,12397.0,64.44,1.01,194.0,1.2,150.0,13500.0,13650.0,13150.0,13650.0,81977.0,1094890750.0,1.11
1486,031860,엔에스엔,977.0,0.0,1.04,0.0,0.0,0.0,1195.0,1250.0,1175.0,1205.0,231904.0,278321565.0,1.26
1487,238170,엔에스엠,,,,,,,1025.0,1040.0,1005.0,1025.0,18934.0,19278650.0,0.0
1488,224760,엔에스컴퍼니,,,,,,,5800.0,6000.0,5800.0,5850.0,1643.0,9749500.0,-9.86
1489,365590,엔에이치스팩18호,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545.0,0.0,0.0,0.0
1490,380440,엔에이치스팩19호,0.0,0.0,0.0,0.0,0.0,0.0,2085.0,2095.0,2080.0,2085.0,97608.0,203273825.0,-0.24
1491,391060,엔에이치스팩20호,0.0,0.0,0.0,0.0,0.0,0.0,2065.0,2080.0,2065.0,2075.0,93448.0,193491440.0,0.48
1492,391710,엔에이치스팩21호,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2110.0,2100.0,2100.0,21346.0,44848190.0,0.0
1493,396770,엔에이치스팩22호,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
1494,265740,엔에프씨,5496.0,117.9,2.4,112.0,0.76,100.0,13850.0,14550.0,13350.0,13950.0,49723.0,686159800.0,1.45
1495,354200,엔젠바이오,3393.0,0.0,4.13,0.0,0.0,0.0,13600.0,13650.0,13150.0,13350.0,59633.0,793658200.0,-1.48
1496,093510,엔지브이아이,,,,,,,2550.0,2865.0,2550.0,2865.0,202.0,515415.0,-4.34
1497,208860,엔지스테크널러지,1141.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,2205.0,0.0,0.0,0.0
1498,183490,엔지켐생명과학,8076.0,0.0,6.01,0.0,0.0,0.0,56900.0,58200.0,55200.0,57700.0,56566.0,3208202500.0,0.7
1499,085310,엔케이,1118.0,0.0,0.93,0.0,0.0,0.0,1020.0,1050.0,1010.0,1045.0,262450.0,271347635.0,2.45
1500,182400,엔케이맥스,3452.0,0.0,5.85,0.0,0.0,0.0,20700.0,21500.0,19800.0,20300.0,1092942.0,22422713750.0,-1.93
1501,348370,엔켐,9337.0,1863.0,11.77,59.0,0.0,0.0,131600.0,136000.0,126000.0,127500.0,510742.0,67113982000.0,-0.7
1502,069410,엔텔스,4793.0,13.2,2.04,740.0,0.0,0.0,11300.0,11550.0,10950.0,11400.0,307495.0,3473315400.0,0.0
1503,227950,엔투텍,839.0,0.0,2.28,0.0,0.0,0.0,1750.0,1785.0,1700.0,1705.0,400841.0,691905490.0,-2.29
1504,291230,엔피,0.0,0.0,0.0,0.0,0.0,0.0,19400.0,19600.0,18400.0,18900.0,2814571.0,53345045200.0,-4.55
1505,198080,엔피디,3848.0,0.0,0.84,0.0,0.0,0.0,3535.0,3585.0,3500.0,3555.0,62545.0,221172600.0,0.28
1506,048830,엔피케이,2073.0,0.0,1.12,0.0,1.29,30.0,2060.0,2100.0,2025.0,2030.0,133675.0,274711705.0,-2.4
1507,096870,엘디티,1682.0,25.4,3.05,202.0,0.0,0.0,4915.0,5080.0,4770.0,4825.0,138249.0,672591775.0,-1.83
1508,276240,엘리비젼,,,,,,,678.0,678.0,530.0,625.0,7.0,4170.0,5.57
1509,900140,엘브이엠씨홀딩스,,,,,,,3625.0,3745.0,3595.0,3725.0,652230.0,2424185365.0,2.76
1510,376190,엘비루셈,5577.0,15.18,2.26,830.0,0.0,0.0,11100.0,11250.0,10850.0,11250.0,76101.0,840777000.0,1.35
1511,061970,엘비세미콘,3977.0,21.28,3.31,618.0,0.38,50.0,13000.0,13300.0,12950.0,13250.0,545391.0,7200138550.0,2.71
1512,138690,엘아이에스,2801.0,38.78,2.16,156.0,0.0,0.0,4085.0,4125.0,3890.0,3965.0,143130.0,569630195.0,-1.25
1513,290650,엘앤씨바이오,2642.0,68.5,12.81,494.0,0.15,50.0,34300.0,34850.0,33900.0,34600.0,96059.0,3302510600.0,0.44
1514,066970,엘앤에프,6665.0,0.0,29.03,0.0,0.03,50.0,249400.0,255000.0,245000.0,248000.0,857855.0,214079668500.0,-0.52
1515,156100,엘앤케이바이오,2199.0,0.0,4.54,0.0,0.0,0.0,11000.0,11500.0,10900.0,11450.0,80730.0,903427350.0,2.23
1516,311060,엘에이티,,,,,,,0.0,0.0,0.0,4700.0,0.0,0.0,0.0
1517,073110,엘엠에스,11260.0,0.0,0.81,0.0,2.21,200.0,10650.0,11050.0,10450.0,10700.0,197456.0,2138733950.0,-0.47
1518,083310,엘오티베큠,9666.0,65.0,1.7,253.0,0.3,50.0,13850.0,14650.0,13850.0,14650.0,142701.0,2057823150.0,5.4
1519,037950,엘컴텍,710.0,0.0,1.82,0.0,0.0,0.0,1435.0,1450.0,1415.0,1450.0,316047.0,452554785.0,1.05
1520,170920,엘티씨,10876.0,0.0,1.22,0.0,0.75,100.0,9810.0,10150.0,9810.0,10050.0,24598.0,245609490.0,1.31
1521,058630,엠게임,2374.0,28.81,4.3,354.0,0.0,0.0,14000.0,14500.0,13500.0,13600.0,2850414.0,39574635150.0,-5.23
1522,058970,엠로,2596.0,42.8,16.06,974.0,0.0,0.0,41150.0,41350.0,39500.0,39700.0,72381.0,2902555700.0,-4.8
1523,019590,엠벤처투자,501.0,0.0,3.15,0.0,0.0,0.0,1270.0,1275.0,1240.0,1255.0,250317.0,315039405.0,-1.57
1524,169330,엠브레인,2869.0,16.06,3.05,545.0,3.2,280.0,9000.0,9140.0,8900.0,9070.0,41768.0,378118720.0,1.34
1525,097520,엠씨넥스,14159.0,25.83,3.98,2180.0,0.89,500.0,48050.0,49550.0,47400.0,47900.0,480574.0,23327616350.0,0.84
1526,179290,엠아이텍,1777.0,25.7,3.14,217.0,1.08,60.0,5090.0,5650.0,5020.0,5190.0,2103903.0,11201281630.0,2.17
1527,225860,엠앤씨생명과학,,,,,,,0.0,0.0,0.0,75.0,0.0,0.0,0.0
1528,009780,엠에스씨,5724.0,11.67,1.04,508.0,1.01,60.0,6170.0,6170.0,6080.0,6130.0,28569.0,174698660.0,-0.33
1529,123040,엠에스오토텍,1372.0,0.0,4.51,0.0,0.81,50.0,5690.0,5900.0,5640.0,5800.0,371904.0,2159538160.0,2.11
1530,323230,엠에프엠코리아,1294.0,0.0,1.23,0.0,0.0,0.0,1610.0,1630.0,1590.0,1590.0,37971.0,60759200.0,-1.24
1531,033160,엠케이전자,16151.0,13.13,1.08,1325.0,0.8,140.0,21500.0,22700.0,20950.0,21750.0,1006798.0,22107412600.0,2.11
1532,347890,엠투아이,3553.0,15.93,2.83,631.0,4.98,500.0,8290.0,8590.0,8290.0,8590.0,49018.0,414775390.0,3.12
1533,033310,엠투엔,2196.0,0.0,5.94,0.0,0.0,0.0,10950.0,11050.0,10800.0,10950.0,287057.0,3139245000.0,0.0
1534,259630,엠플러스,5221.0,50.62,5.39,556.0,0.36,100.0,14100.0,14100.0,13600.0,13900.0,173299.0,2402532000.0,0.0
1535,065150,엠피대산,218.0,0.0,3.47,0.0,0.0,0.0,927.0,927.0,895.0,918.0,225748.0,204988408.0,-1.08
1536,115960,연우,17635.0,22.08,1.15,917.0,0.94,190.0,22550.0,22750.0,22400.0,22750.0,10675.0,241210650.0,0.89
1537,090740,연이비앤티,471.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,2105.0,0.0,0.0,0.0
1538,060850,영림원소프트랩,4149.0,15.96,2.64,686.0,0.73,80.0,11000.0,11050.0,10900.0,11000.0,12627.0,138605100.0,0.0
1539,014440,영보화학,7376.0,30.86,0.61,146.0,1.66,75.0,4060.0,4090.0,4010.0,4090.0,27544.0,111599605.0,-0.24
1540,007530,영신금속,2031.0,0.0,1.57,0.0,0.0,0.0,2735.0,2770.0,2630.0,2700.0,95527.0,257866685.0,-2.53
1541,143540,영우디에스피,1154.0,10.81,2.01,215.0,0.0,0.0,2135.0,2140.0,2060.0,2080.0,644858.0,1347500430.0,-4.15
1542,111770,영원무역,41408.0,14.14,1.15,3366.0,1.05,500.0,44300.0,44700.0,43500.0,44000.0,74984.0,3303619050.0,-0.68
1543,009970,영원무역홀딩스,100526.0,5.58,0.5,9036.0,2.38,1200.0,48600.0,50200.0,48550.0,49350.0,20692.0,1017776500.0,0.0
1544,003520,영진약품,626.0,0.0,8.12,0.0,0.0,0.0,4505.0,4545.0,4490.0,4505.0,254155.0,1145173740.0,0.0
1545,000670,영풍,1803019.0,8.62,0.37,77108.0,1.5,10000.0,648000.0,655000.0,637000.0,650000.0,2720.0,1746216000.0,-0.15
1546,036560,영풍정밀,17868.0,10.7,0.51,847.0,3.86,350.0,9420.0,9700.0,9360.0,9640.0,53321.0,509100410.0,2.44
1547,006740,영풍제지,5692.0,18.55,1.57,483.0,0.45,40.0,7000.0,7200.0,7000.0,7080.0,68122.0,484209680.0,1.14
1548,012280,영화금속,1380.0,0.0,1.17,0.0,0.93,15.0,1610.0,1645.0,1610.0,1615.0,545342.0,884627400.0,-0.62
1549,265560,영화테크,4679.0,422.5,3.79,42.0,0.28,50.0,17900.0,18750.0,17800.0,18700.0,290931.0,5315177200.0,3.89
1550,012160,영흥,1582.0,0.0,0.67,0.0,1.9,20.0,1095.0,1115.0,1090.0,1100.0,604885.0,664537910.0,0.0
1551,036000,예림당,5564.0,0.0,0.43,0.0,0.0,0.0,2380.0,2420.0,2350.0,2395.0,25520.0,60949500.0,0.63
1552,250930,예선테크,1116.0,41.66,1.9,51.0,1.41,30.0,1960.0,2015.0,1960.0,1995.0,67239.0,133422910.0,0.5
1553,053280,예스24,6639.0,1355.0,1.22,6.0,2.46,200.0,9220.0,9440.0,9200.0,9350.0,91392.0,852026780.0,0.11
1554,015360,예스코홀딩스,79284.0,0.0,0.46,0.0,5.48,2000.0,36700.0,36800.0,36500.0,36650.0,1030.0,37721850.0,0.14
1555,122640,예스티,4274.0,685.5,3.37,21.0,0.0,0.0,12650.0,13450.0,12600.0,13400.0,290020.0,3809199500.0,6.35
1556,403360,예스피치,,,,,,,,,,,,,
1557,900300,오가닉티코스메틱,,,,,,,709.0,720.0,681.0,714.0,1345815.0,940613859.0,0.28
1558,045060,오공,5096.0,9.05,0.81,458.0,1.45,60.0,4300.0,4305.0,4230.0,4295.0,29976.0,127699800.0,0.12
1559,080520,오디텍,10316.0,17.17,0.83,501.0,1.16,100.0,6630.0,6750.0,6560.0,6730.0,60989.0,408636400.0,1.51
1560,007310,오뚜기,381649.0,14.01,1.15,31296.0,1.82,8000.0,461500.0,464500.0,459500.0,461000.0,2081.0,960185000.0,-0.22
1561,039830,오로라,10226.0,13.64,1.04,781.0,0.94,100.0,9920.0,10000.0,9830.0,9970.0,66782.0,663072910.0,0.1
1562,322310,오로스테크놀로지,2740.0,160.4,9.01,154.0,0.0,0.0,22200.0,23500.0,21900.0,23150.0,77186.0,1764439550.0,5.23
1563,046120,오르비텍,1977.0,0.0,3.09,0.0,0.0,0.0,6390.0,6510.0,6250.0,6340.0,126759.0,800542110.0,-1.55
1564,014940,오리엔탈정공,1320.0,6.27,3.06,644.0,0.0,0.0,3935.0,3990.0,3920.0,3960.0,108909.0,430819875.0,0.51
1565,002630,오리엔트바이오,418.0,0.0,3.16,0.0,0.0,0.0,1250.0,1280.0,1230.0,1255.0,446793.0,558585805.0,0.4
1566,065500,오리엔트정공,1204.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0
1567,271560,오리온,46286.0,15.66,2.29,6769.0,0.71,750.0,106000.0,107000.0,105000.0,105500.0,131471.0,13891817500.0,-0.47
1568,001800,오리온홀딩스,31390.0,11.71,0.48,1289.0,4.3,650.0,15800.0,16050.0,15750.0,15950.0,56691.0,902332650.0,0.0
1569,010470,오리콤,6929.0,93.7,0.92,68.0,3.45,220.0,7170.0,7190.0,6950.0,7110.0,18780.0,132685220.0,-0.84
1570,352910,오비고,25.0,0.0,794.0,0.0,0.0,0.0,16100.0,19850.0,15600.0,19000.0,5660711.0,106519630800.0,18.38
1571,053980,오상자이엘,3501.0,5.39,2.01,1307.0,0.0,0.0,8610.0,8980.0,8580.0,8850.0,113319.0,1002933260.0,2.67
1572,052420,오성첨단소재,2870.0,16.12,0.92,163.0,0.0,0.0,2840.0,2875.0,2795.0,2800.0,672989.0,1896867015.0,-2.44
1573,241790,오션브릿지,7608.0,10.49,1.98,1440.0,2.12,320.0,14450.0,14700.0,14250.0,14650.0,19787.0,287593250.0,1.38
1574,329020,오션스톤,,,,,,,2175.0,2175.0,2175.0,2175.0,16.0,34800.0,0.23
1575,039200,오스코텍,1750.0,0.0,19.1,0.0,0.0,0.0,30000.0,30200.0,29350.0,29900.0,95322.0,2846736000.0,1.18
1576,226400,오스테오닉,1860.0,0.0,1.91,0.0,0.0,0.0,3770.0,3790.0,3695.0,3700.0,19360.0,72277320.0,-1.86
1577,031510,오스템,4145.0,26.77,0.57,88.0,1.27,30.0,2555.0,2585.0,2500.0,2545.0,106842.0,272769395.0,-0.2
1578,048260,오스템임플란트,13417.0,18.14,10.64,7865.0,0.44,630.0,112800.0,116400.0,112700.0,114500.0,69254.0,7957438100.0,1.06
1579,138080,오이솔루션,13835.0,27.1,2.28,1164.0,0.95,300.0,29950.0,32500.0,29950.0,32250.0,163676.0,5141412750.0,6.97
1580,080580,오킨스전자,1725.0,880.5,14.29,28.0,0.0,0.0,25150.0,25900.0,24850.0,25500.0,63233.0,1601836800.0,1.39
1581,067170,오텍,9511.0,36.94,1.11,287.0,1.23,130.0,11000.0,11250.0,10900.0,10900.0,102459.0,1134010500.0,0.0
1582,173130,오파스넷,1907.0,7.84,2.11,513.0,0.0,0.0,4100.0,4215.0,4090.0,4130.0,36865.0,152907180.0,0.73
1583,049480,오픈베이스,2087.0,63.03,2.39,79.0,0.3,15.0,3205.0,3250.0,3140.0,3200.0,481722.0,1537094085.0,1.75
1584,309930,오하임아이엔티,1053.0,372.8,3.89,11.0,0.0,0.0,5870.0,5880.0,5690.0,5770.0,375134.0,2159785130.0,-1.37
1585,244460,올리패스,1531.0,0.0,5.3,0.0,0.0,0.0,8820.0,9130.0,8730.0,9030.0,106332.0,952812940.0,2.38
1586,226950,올릭스,3344.0,0.0,10.69,0.0,0.0,0.0,34350.0,37850.0,33950.0,37150.0,171525.0,6257029900.0,9.43
1587,057540,옴니시스템,2116.0,0.0,1.11,0.0,0.0,0.0,2115.0,2125.0,2030.0,2030.0,606702.0,1253114480.0,-2.87
1588,082210,옵트론텍,3922.0,0.0,2.28,0.0,0.0,0.0,9480.0,9750.0,9350.0,9400.0,1908294.0,18285881770.0,1.4
